Iteration	mean_reward_(100_episodes)	best_mean_reward	episodes	exploration	learning_rate
4510000	-14.64	-13.9	8724	0.021025000000000002	5.6125e-05
4520000	-14.46	-13.9	8738	0.0208	5.6e-05
4530000	-14.59	-13.9	8755	0.020574999999999996	5.5875e-05
4540000	-14.76	-13.9	8771	0.020349999999999993	5.575e-05
4550000	-14.72	-13.9	8786	0.020125000000000004	5.5625000000000004e-05
4560000	-14.77	-13.9	8802	0.0199	5.55e-05
4570000	-14.7	-13.9	8816	0.019674999999999998	5.5375000000000004e-05
4580000	-14.66	-13.9	8832	0.019449999999999995	5.525e-05
4590000	-14.66	-13.9	8847	0.019225000000000006	5.5125000000000005e-05
4600000	-14.62	-13.9	8863	0.01899999999999999	5.5e-05
4610000	-14.35	-13.9	8877	0.018775	5.4875000000000006e-05
4620000	-14.32	-13.9	8892	0.018549999999999997	5.475e-05
4630000	-14.31	-13.9	8908	0.018324999999999994	5.4625000000000006e-05
4640000	-14.37	-13.9	8923	0.01809999999999999	5.45e-05
4650000	-14.18	-13.9	8938	0.017875000000000002	5.437500000000001e-05
4660000	-14.25	-13.9	8953	0.01765	5.4250000000000004e-05
4670000	-14.06	-13.9	8967	0.017424999999999996	5.4125e-05
4680000	-14.19	-13.9	8982	0.017199999999999993	5.4e-05
4690000	-14.16	-13.9	8997	0.01697499999999999	5.3875e-05
4700000	-14.03	-13.9	9012	0.016749999999999987	5.375e-05
4710000	-14.06	-13.9	9027	0.016524999999999998	5.3625e-05
4720000	-14.02	-13.9	9042	0.016299999999999995	5.35e-05
4730000	-14.22	-13.9	9058	0.016074999999999992	5.3375e-05
4740000	-14.52	-13.9	9074	0.01584999999999999	5.325e-05
4750000	-14.64	-13.9	9089	0.015625	5.3125000000000004e-05
4760000	-14.85	-13.9	9105	0.015399999999999997	5.300000000000001e-05
4770000	-14.44	-13.9	9120	0.015174999999999994	5.2875000000000005e-05
4780000	-14.41	-13.9	9135	0.014950000000000005	5.275000000000001e-05
4790000	-14.72	-13.9	9152	0.014724999999999988	5.2625000000000005e-05
4800000	-14.6	-13.9	9167	0.014499999999999999	5.25e-05
4810000	-14.57	-13.9	9183	0.014274999999999996	5.2375e-05
4820000	-14.36	-13.9	9199	0.014049999999999993	5.225e-05
4830000	-14.34	-13.9	9213	0.01382499999999999	5.2125e-05
4840000	-14.25	-13.9	9228	0.013600000000000001	5.2000000000000004e-05
4850000	-14.08	-13.9	9243	0.013374999999999998	5.1875e-05
4860000	-13.91	-13.85	9257	0.013149999999999995	5.1750000000000004e-05
4870000	-13.73	-13.7	9272	0.012924999999999992	5.1625e-05
4880000	-13.82	-13.55	9288	0.012700000000000003	5.1500000000000005e-05
4890000	-13.92	-13.55	9303	0.012474999999999986	5.1375e-05
4900000	-14.06	-13.55	9320	0.012249999999999997	5.1250000000000006e-05
4910000	-13.99	-13.55	9334	0.012024999999999994	5.1125e-05
4920000	-14.19	-13.55	9350	0.011799999999999991	5.1000000000000006e-05
4930000	-14.05	-13.55	9365	0.011574999999999988	5.0875e-05
4940000	-14.21	-13.55	9380	0.011349999999999999	5.075e-05
4950000	-14.13	-13.55	9396	0.011124999999999996	5.0625e-05
4960000	-13.92	-13.55	9411	0.010899999999999993	5.05e-05
4970000	-13.95	-13.55	9426	0.01067499999999999	5.0375e-05
4980000	-13.86	-13.55	9440	0.010450000000000001	5.025e-05
4990000	-14.0	-13.55	9456	0.010224999999999984	5.0125e-05
5000000	-13.89	-13.55	9470	0.01	5e-05
5010000	-13.73	-13.55	9483	0.01	5e-05
5020000	-13.73	-13.55	9498	0.01	5e-05
5030000	-13.82	-13.55	9513	0.01	5e-05
5040000	-13.64	-13.55	9527	0.01	5e-05
5050000	-13.69	-13.53	9542	0.01	5e-05
5060000	-13.58	-13.53	9557	0.01	5e-05
5070000	-13.6	-13.53	9570	0.01	5e-05
5080000	-13.68	-13.53	9586	0.01	5e-05
5090000	-13.71	-13.53	9601	0.01	5e-05
5100000	-13.82	-13.53	9615	0.01	5e-05
5110000	-13.82	-13.53	9630	0.01	5e-05
5120000	-13.86	-13.53	9646	0.01	5e-05
5130000	-13.97	-13.53	9661	0.01	5e-05
5140000	-14.09	-13.53	9676	0.01	5e-05
5150000	-13.97	-13.53	9691	0.01	5e-05
5160000	-13.89	-13.53	9706	0.01	5e-05
5170000	-13.84	-13.53	9720	0.01	5e-05
5180000	-14.0	-13.53	9736	0.01	5e-05
5190000	-13.99	-13.53	9751	0.01	5e-05
5200000	-13.77	-13.53	9765	0.01	5e-05
5210000	-13.69	-13.53	9779	0.01	5e-05
5220000	-13.65	-13.5	9793	0.01	5e-05
5230000	-13.53	-13.5	9808	0.01	5e-05
5240000	-13.67	-13.46	9823	0.01	5e-05
5250000	-13.6	-13.46	9838	0.01	5e-05
5260000	-13.34	-13.34	9852	0.01	5e-05
5270000	-13.53	-13.04	9867	0.01	5e-05
5280000	-13.77	-13.04	9882	0.01	5e-05
5290000	-13.6	-13.04	9897	0.01	5e-05
5300000	-13.68	-13.04	9912	0.01	5e-05
5310000	-13.58	-13.04	9927	0.01	5e-05
5320000	-13.84	-13.04	9943	0.01	5e-05
5330000	-14.1	-13.04	9957	0.01	5e-05
5340000	-13.83	-13.04	9971	0.01	5e-05
5350000	-13.84	-13.04	9987	0.01	5e-05
5360000	-13.67	-13.04	10002	0.01	5e-05
5370000	-13.87	-13.04	10017	0.01	5e-05
5380000	-13.74	-13.04	10031	0.01	5e-05
5390000	-13.56	-13.04	10046	0.01	5e-05
5400000	-13.48	-13.04	10059	0.01	5e-05
5410000	-13.62	-13.04	10074	0.01	5e-05
5420000	-13.65	-13.04	10090	0.01	5e-05
5430000	-13.87	-13.04	10106	0.01	5e-05
5440000	-13.83	-13.04	10120	0.01	5e-05
5450000	-13.88	-13.04	10135	0.01	5e-05
5460000	-13.94	-13.04	10150	0.01	5e-05
5470000	-14.35	-13.04	10165	0.01	5e-05
5480000	-14.12	-13.04	10180	0.01	5e-05
5490000	-13.89	-13.04	10194	0.01	5e-05
5500000	-13.64	-13.04	10208	0.01	5e-05
5510000	-13.64	-13.04	10223	0.01	5e-05
5520000	-13.8	-13.04	10239	0.01	5e-05
5530000	-13.48	-13.04	10253	0.01	5e-05
5540000	-13.21	-13.04	10267	0.01	5e-05
5550000	-13.44	-13.04	10282	0.01	5e-05
5560000	-13.53	-13.04	10297	0.01	5e-05
5570000	-13.3	-13.04	10311	0.01	5e-05
5580000	-13.45	-13.04	10325	0.01	5e-05
5590000	-13.19	-13.04	10340	0.01	5e-05
5600000	-13.38	-13.04	10355	0.01	5e-05
5610000	-13.35	-13.04	10369	0.01	5e-05
5620000	-13.15	-13.04	10383	0.01	5e-05
5630000	-13.38	-13.04	10398	0.01	5e-05
5640000	-13.58	-13.04	10412	0.01	5e-05
5650000	-13.43	-13.04	10427	0.01	5e-05
5660000	-13.58	-13.04	10442	0.01	5e-05
5670000	-13.42	-13.04	10456	0.01	5e-05
5680000	-13.65	-13.04	10471	0.01	5e-05
5690000	-13.78	-13.04	10486	0.01	5e-05
5700000	-13.6	-13.04	10500	0.01	5e-05
5710000	-13.76	-13.04	10515	0.01	5e-05
5720000	-13.96	-13.04	10530	0.01	5e-05
5730000	-14.07	-13.04	10545	0.01	5e-05
5740000	-14.08	-13.04	10559	0.01	5e-05
5750000	-14.09	-13.04	10575	0.01	5e-05
5760000	-14.06	-13.04	10589	0.01	5e-05
5770000	-13.93	-13.04	10602	0.01	5e-05
5780000	-13.89	-13.04	10617	0.01	5e-05
5790000	-13.63	-13.04	10630	0.01	5e-05
5800000	-13.63	-13.04	10645	0.01	5e-05
5810000	-13.52	-13.04	10658	0.01	5e-05
5820000	-13.39	-13.04	10672	0.01	5e-05
5830000	-13.43	-13.04	10686	0.01	5e-05
5840000	-13.3	-13.04	10699	0.01	5e-05
5850000	-13.28	-13.04	10713	0.01	5e-05
5860000	-13.38	-13.04	10728	0.01	5e-05
5870000	-13.39	-13.04	10743	0.01	5e-05
5880000	-13.65	-13.04	10759	0.01	5e-05
5890000	-13.51	-13.04	10773	0.01	5e-05
5900000	-13.56	-13.04	10788	0.01	5e-05
5910000	-13.69	-13.04	10802	0.01	5e-05
5920000	-13.68	-13.04	10816	0.01	5e-05
5930000	-13.74	-13.04	10831	0.01	5e-05
5940000	-13.63	-13.04	10846	0.01	5e-05
5950000	-13.85	-13.04	10862	0.01	5e-05
5960000	-14.28	-13.04	10877	0.01	5e-05
5970000	-14.09	-13.04	10891	0.01	5e-05
5980000	-14.21	-13.04	10905	0.01	5e-05
5990000	-14.01	-13.04	10919	0.01	5e-05
6000000	-13.72	-13.04	10932	0.01	5e-05
6010000	-13.66	-13.04	10946	0.01	5e-05
6020000	-13.44	-13.04	10960	0.01	5e-05
6030000	-13.17	-13.04	10974	0.01	5e-05
6040000	-13.31	-13.04	10989	0.01	5e-05
6050000	-13.25	-13.04	11003	0.01	5e-05
6060000	-13.36	-13.04	11018	0.01	5e-05
6070000	-13.66	-13.04	11033	0.01	5e-05
6080000	-13.66	-13.04	11047	0.01	5e-05
6090000	-13.85	-13.04	11062	0.01	5e-05
6100000	-13.96	-13.04	11077	0.01	5e-05
6110000	-13.78	-13.04	11091	0.01	5e-05
6120000	-13.74	-13.04	11105	0.01	5e-05
6130000	-13.8	-13.04	11120	0.01	5e-05
6140000	-13.7	-13.04	11133	0.01	5e-05
6150000	-13.66	-13.04	11148	0.01	5e-05
6160000	-13.48	-13.04	11161	0.01	5e-05
6170000	-13.29	-13.04	11175	0.01	5e-05
6180000	-13.33	-13.04	11189	0.01	5e-05
6190000	-13.14	-13.04	11202	0.01	5e-05
6200000	-12.93	-12.93	11217	0.01	5e-05
6210000	-13.31	-12.93	11231	0.01	5e-05
6220000	-13.0	-12.93	11245	0.01	5e-05
6230000	-13.28	-12.93	11261	0.01	5e-05
6240000	-13.51	-12.93	11276	0.01	5e-05
6250000	-13.85	-12.93	11292	0.01	5e-05
6260000	-13.86	-12.93	11305	0.01	5e-05
6270000	-14.07	-12.93	11321	0.01	5e-05
6280000	-14.26	-12.93	11336	0.01	5e-05
6290000	-14.31	-12.93	11350	0.01	5e-05
6300000	-14.21	-12.93	11365	0.01	5e-05
6310000	-14.27	-12.93	11380	0.01	5e-05
6320000	-14.06	-12.93	11394	0.01	5e-05
6330000	-14.2	-12.93	11409	0.01	5e-05
6340000	-13.92	-12.93	11423	0.01	5e-05
6350000	-13.8	-12.93	11438	0.01	5e-05
6360000	-13.9	-12.93	11452	0.01	5e-05
6370000	-13.82	-12.93	11467	0.01	5e-05
6380000	-13.48	-12.93	11480	0.01	5e-05
6390000	-13.74	-12.93	11495	0.01	5e-05
6400000	-13.82	-12.93	11510	0.01	5e-05
6410000	-13.87	-12.93	11523	0.01	5e-05
6420000	-13.96	-12.93	11538	0.01	5e-05
6430000	-13.72	-12.93	11552	0.01	5e-05
6440000	-13.59	-12.93	11567	0.01	5e-05
6450000	-13.79	-12.93	11582	0.01	5e-05
6460000	-13.78	-12.93	11597	0.01	5e-05
6470000	-13.84	-12.93	11613	0.01	5e-05
6480000	-13.91	-12.93	11628	0.01	5e-05
6490000	-14.02	-12.93	11642	0.01	5e-05
6500000	-14.31	-12.93	11657	0.01	5e-05
6510000	-14.28	-12.93	11671	0.01	5e-05
6520000	-14.37	-12.93	11684	0.01	5e-05
6530000	-14.28	-12.93	11697	0.01	5e-05
6540000	-14.27	-12.93	11712	0.01	5e-05
6550000	-14.07	-12.93	11726	0.01	5e-05
6560000	-13.92	-12.93	11740	0.01	5e-05
6570000	-13.79	-12.93	11754	0.01	5e-05
6580000	-13.69	-12.93	11769	0.01	5e-05
6590000	-13.59	-12.93	11783	0.01	5e-05
6600000	-13.57	-12.93	11797	0.01	5e-05
6610000	-13.54	-12.93	11812	0.01	5e-05
6620000	-13.69	-12.93	11827	0.01	5e-05
6630000	-13.7	-12.93	11841	0.01	5e-05
6640000	-13.59	-12.93	11855	0.01	5e-05
6650000	-13.59	-12.93	11869	0.01	5e-05
6660000	-13.59	-12.93	11883	0.01	5e-05
6670000	-13.52	-12.93	11897	0.01	5e-05
6680000	-13.52	-12.93	11911	0.01	5e-05
6690000	-13.44	-12.93	11927	0.01	5e-05
6700000	-13.36	-12.93	11940	0.01	5e-05
6710000	-13.39	-12.93	11953	0.01	5e-05
6720000	-13.54	-12.93	11970	0.01	5e-05
6730000	-13.76	-12.93	11985	0.01	5e-05
6740000	-13.69	-12.93	11999	0.01	5e-05
6750000	-13.55	-12.93	12013	0.01	5e-05
6760000	-13.51	-12.93	12028	0.01	5e-05
6770000	-13.61	-12.93	12042	0.01	5e-05
6780000	-13.74	-12.93	12054	0.01	5e-05
6790000	-13.5	-12.93	12068	0.01	5e-05
6800000	-13.48	-12.93	12082	0.01	5e-05
6810000	-13.59	-12.93	12096	0.01	5e-05
6820000	-13.85	-12.93	12111	0.01	5e-05
6830000	-13.91	-12.93	12126	0.01	5e-05
6840000	-13.97	-12.93	12140	0.01	5e-05
6850000	-14.0	-12.93	12153	0.01	5e-05
6860000	-14.12	-12.93	12168	0.01	5e-05
6870000	-14.18	-12.93	12182	0.01	5e-05
6880000	-13.99	-12.93	12195	0.01	5e-05
6890000	-13.7	-12.93	12209	0.01	5e-05
6900000	-13.47	-12.93	12223	0.01	5e-05
6910000	-13.55	-12.93	12236	0.01	5e-05
6920000	-13.75	-12.93	12251	0.01	5e-05
6930000	-13.31	-12.93	12264	0.01	5e-05
6940000	-13.14	-12.93	12277	0.01	5e-05
6950000	-12.95	-12.93	12291	0.01	5e-05
6960000	-13.23	-12.93	12305	0.01	5e-05
6970000	-13.22	-12.93	12319	0.01	5e-05
6980000	-13.12	-12.93	12333	0.01	5e-05
6990000	-12.99	-12.93	12346	0.01	5e-05
7000000	-13.16	-12.93	12360	0.01	5e-05
7010000	-13.16	-12.93	12373	0.01	5e-05
7020000	-13.1	-12.93	12386	0.01	5e-05
7030000	-13.18	-12.93	12399	0.01	5e-05
7040000	-13.31	-12.93	12413	0.01	5e-05
7050000	-13.26	-12.93	12427	0.01	5e-05
7060000	-13.12	-12.93	12441	0.01	5e-05
7070000	-13.17	-12.93	12454	0.01	5e-05
7080000	-13.06	-12.93	12468	0.01	5e-05
7090000	-13.08	-12.93	12480	0.01	5e-05
7100000	-13.03	-12.93	12493	0.01	5e-05
7110000	-12.82	-12.8	12506	0.01	5e-05
7120000	-13.02	-12.71	12519	0.01	5e-05
7130000	-12.89	-12.71	12532	0.01	5e-05
7140000	-12.67	-12.6	12546	0.01	5e-05
7150000	-12.72	-12.44	12560	0.01	5e-05
7160000	-13.12	-12.44	12574	0.01	5e-05
7170000	-13.31	-12.44	12588	0.01	5e-05
7180000	-13.28	-12.44	12601	0.01	5e-05
7190000	-13.33	-12.44	12615	0.01	5e-05
7200000	-13.28	-12.44	12629	0.01	5e-05
7210000	-13.52	-12.44	12643	0.01	5e-05
7220000	-13.74	-12.44	12656	0.01	5e-05
7230000	-13.62	-12.44	12671	0.01	5e-05
7240000	-13.56	-12.44	12684	0.01	5e-05
7250000	-13.5	-12.44	12698	0.01	5e-05
7260000	-13.49	-12.44	12711	0.01	5e-05
7270000	-13.22	-12.44	12722	0.01	5e-05
7280000	-13.06	-12.44	12736	0.01	5e-05
7290000	-12.92	-12.44	12750	0.01	5e-05
7300000	-12.67	-12.44	12764	0.01	5e-05
7310000	-12.44	-12.44	12776	0.01	5e-05
7320000	-12.2	-12.2	12788	0.01	5e-05
7330000	-12.43	-12.14	12802	0.01	5e-05
7340000	-12.35	-12.14	12815	0.01	5e-05
7350000	-12.62	-12.14	12828	0.01	5e-05
7360000	-12.68	-12.14	12842	0.01	5e-05
7370000	-12.82	-12.14	12855	0.01	5e-05
7380000	-12.88	-12.14	12869	0.01	5e-05
7390000	-13.23	-12.14	12883	0.01	5e-05
7400000	-13.41	-12.14	12897	0.01	5e-05
7410000	-13.47	-12.14	12910	0.01	5e-05
7420000	-13.5	-12.14	12924	0.01	5e-05
7430000	-13.32	-12.14	12937	0.01	5e-05
7440000	-13.13	-12.14	12949	0.01	5e-05
7450000	-12.97	-12.14	12962	0.01	5e-05
7460000	-12.99	-12.14	12976	0.01	5e-05
7470000	-12.67	-12.14	12988	0.01	5e-05
7480000	-12.54	-12.14	13002	0.01	5e-05
7490000	-12.62	-12.14	13015	0.01	5e-05
7500000	-12.48	-12.14	13028	0.01	5e-05
7510000	-12.51	-12.14	13041	0.01	5e-05
7520000	-12.57	-12.14	13055	0.01	5e-05
7530000	-12.86	-12.14	13069	0.01	5e-05
7540000	-12.97	-12.14	13082	0.01	5e-05
7550000	-13.2	-12.14	13095	0.01	5e-05
7560000	-13.15	-12.14	13108	0.01	5e-05
7570000	-13.16	-12.14	13121	0.01	5e-05
7580000	-13.2	-12.14	13134	0.01	5e-05
7590000	-13.11	-12.14	13147	0.01	5e-05
7600000	-13.33	-12.14	13160	0.01	5e-05
7610000	-13.13	-12.14	13174	0.01	5e-05
7620000	-13.01	-12.14	13187	0.01	5e-05
7630000	-13.12	-12.14	13200	0.01	5e-05
7640000	-13.33	-12.14	13213	0.01	5e-05
7650000	-13.2	-12.14	13227	0.01	5e-05
7660000	-13.26	-12.14	13240	0.01	5e-05
7670000	-13.15	-12.14	13253	0.01	5e-05
7680000	-13.03	-12.14	13266	0.01	5e-05
7690000	-13.09	-12.14	13281	0.01	5e-05
7700000	-12.97	-12.14	13295	0.01	5e-05
7710000	-12.6	-12.14	13307	0.01	5e-05
7720000	-12.5	-12.14	13320	0.01	5e-05
7730000	-12.57	-12.14	13333	0.01	5e-05
7740000	-12.69	-12.14	13347	0.01	5e-05
7750000	-12.82	-12.14	13361	0.01	5e-05
7760000	-12.67	-12.14	13374	0.01	5e-05
7770000	-12.73	-12.14	13388	0.01	5e-05
7780000	-12.83	-12.14	13402	0.01	5e-05
7790000	-13.04	-12.14	13416	0.01	5e-05
7800000	-13.1	-12.14	13429	0.01	5e-05
7810000	-13.3	-12.14	13443	0.01	5e-05
7820000	-13.05	-12.14	13457	0.01	5e-05
7830000	-13.12	-12.14	13471	0.01	5e-05
7840000	-13.24	-12.14	13486	0.01	5e-05
7850000	-13.38	-12.14	13499	0.01	5e-05
7860000	-13.11	-12.14	13512	0.01	5e-05
7870000	-13.21	-12.14	13526	0.01	5e-05
7880000	-13.31	-12.14	13541	0.01	5e-05
7890000	-13.33	-12.14	13553	0.01	5e-05
7900000	-13.41	-12.14	13568	0.01	5e-05
7910000	-13.51	-12.14	13583	0.01	5e-05
7920000	-13.49	-12.14	13596	0.01	5e-05
7930000	-13.49	-12.14	13610	0.01	5e-05
7940000	-13.26	-12.14	13622	0.01	5e-05
7950000	-13.24	-12.14	13636	0.01	5e-05
7960000	-13.23	-12.14	13649	0.01	5e-05
7970000	-13.2	-12.14	13662	0.01	5e-05
7980000	-13.17	-12.14	13677	0.01	5e-05
7990000	-13.12	-12.14	13691	0.01	5e-05
8000000	-13.11	-12.14	13704	0.01	5e-05
8010000	-13.2	-12.14	13717	0.01	5e-05
8020000	-13.23	-12.14	13731	0.01	5e-05
8030000	-13.19	-12.14	13744	0.01	5e-05
8040000	-13.3	-12.14	13758	0.01	5e-05
8050000	-12.92	-12.14	13771	0.01	5e-05
8060000	-12.85	-12.14	13785	0.01	5e-05
8070000	-13.21	-12.14	13800	0.01	5e-05
8080000	-13.33	-12.14	13814	0.01	5e-05
8090000	-13.4	-12.14	13828	0.01	5e-05
8100000	-13.21	-12.14	13841	0.01	5e-05
8110000	-13.54	-12.14	13855	0.01	5e-05
8120000	-13.91	-12.14	13870	0.01	5e-05
8130000	-13.88	-12.14	13883	0.01	5e-05
8140000	-13.73	-12.14	13898	0.01	5e-05
8150000	-13.64	-12.14	13911	0.01	5e-05
8160000	-13.4	-12.14	13925	0.01	5e-05
8170000	-13.74	-12.14	13940	0.01	5e-05
8180000	-13.4	-12.14	13952	0.01	5e-05
8190000	-13.28	-12.14	13966	0.01	5e-05
8200000	-13.43	-12.14	13981	0.01	5e-05
8210000	-13.16	-12.14	13994	0.01	5e-05
8220000	-13.21	-12.14	14008	0.01	5e-05
8230000	-13.47	-12.14	14022	0.01	5e-05
8240000	-13.35	-12.14	14035	0.01	5e-05
8250000	-13.15	-12.14	14048	0.01	5e-05
8260000	-13.11	-12.14	14061	0.01	5e-05
8270000	-12.79	-12.14	14073	0.01	5e-05
8280000	-12.47	-12.14	14085	0.01	5e-05
8290000	-12.52	-12.14	14097	0.01	5e-05
8300000	-12.41	-12.14	14110	0.01	5e-05
8310000	-12.31	-12.14	14124	0.01	5e-05
8320000	-12.26	-12.14	14137	0.01	5e-05
8330000	-12.46	-12.14	14150	0.01	5e-05
8340000	-12.6	-12.14	14163	0.01	5e-05
8350000	-12.57	-12.14	14176	0.01	5e-05
8360000	-12.67	-12.14	14188	0.01	5e-05
8370000	-12.9	-12.14	14201	0.01	5e-05
8380000	-12.77	-12.14	14214	0.01	5e-05
8390000	-12.78	-12.14	14226	0.01	5e-05
8400000	-12.45	-12.14	14239	0.01	5e-05
8410000	-12.28	-12.14	14252	0.01	5e-05
8420000	-12.6	-12.14	14266	0.01	5e-05
8430000	-12.68	-12.14	14279	0.01	5e-05
8440000	-12.59	-12.14	14292	0.01	5e-05
8450000	-12.58	-12.14	14305	0.01	5e-05
8460000	-12.79	-12.14	14320	0.01	5e-05
8470000	-12.97	-12.14	14333	0.01	5e-05
8480000	-13.39	-12.14	14347	0.01	5e-05
8490000	-13.37	-12.14	14362	0.01	5e-05
8500000	-13.2	-12.14	14374	0.01	5e-05
8510000	-13.24	-12.14	14387	0.01	5e-05
8520000	-13.02	-12.14	14399	0.01	5e-05
8530000	-13.08	-12.14	14412	0.01	5e-05
8540000	-13.13	-12.14	14426	0.01	5e-05
8550000	-12.92	-12.14	14438	0.01	5e-05
8560000	-12.91	-12.14	14452	0.01	5e-05
8570000	-12.76	-12.14	14464	0.01	5e-05
8580000	-12.69	-12.14	14477	0.01	5e-05
8590000	-12.79	-12.14	14490	0.01	5e-05
8600000	-12.89	-12.14	14504	0.01	5e-05
8610000	-12.67	-12.14	14517	0.01	5e-05
8620000	-12.63	-12.14	14530	0.01	5e-05
8630000	-12.59	-12.14	14544	0.01	5e-05
8640000	-12.73	-12.14	14558	0.01	5e-05
8650000	-12.91	-12.14	14573	0.01	5e-05
8660000	-12.83	-12.14	14584	0.01	5e-05
8670000	-12.71	-12.14	14596	0.01	5e-05
8680000	-13.03	-12.14	14609	0.01	5e-05
8690000	-13.0	-12.14	14622	0.01	5e-05
8700000	-12.96	-12.14	14635	0.01	5e-05
8710000	-12.85	-12.14	14647	0.01	5e-05
8720000	-12.94	-12.14	14662	0.01	5e-05
8730000	-13.07	-12.14	14675	0.01	5e-05
8740000	-13.54	-12.14	14689	0.01	5e-05
8750000	-13.31	-12.14	14702	0.01	5e-05
8760000	-13.34	-12.14	14715	0.01	5e-05
8770000	-13.31	-12.14	14729	0.01	5e-05
8780000	-13.38	-12.14	14742	0.01	5e-05
8790000	-12.91	-12.14	14755	0.01	5e-05
8800000	-12.57	-12.14	14768	0.01	5e-05
8810000	-12.46	-12.14	14782	0.01	5e-05
8820000	-12.53	-12.14	14796	0.01	5e-05
8830000	-12.19	-12.14	14808	0.01	5e-05
8840000	-12.35	-12.14	14821	0.01	5e-05
8850000	-12.54	-12.14	14836	0.01	5e-05
8860000	-12.94	-12.14	14849	0.01	5e-05
8870000	-13.44	-12.14	14864	0.01	5e-05
8880000	-13.19	-12.14	14876	0.01	5e-05
8890000	-13.01	-12.14	14889	0.01	5e-05
8900000	-13.36	-12.14	14902	0.01	5e-05
8910000	-13.28	-12.14	14914	0.01	5e-05
8920000	-13.19	-12.14	14927	0.01	5e-05
8930000	-13.15	-12.14	14939	0.01	5e-05
8940000	-12.98	-12.14	14953	0.01	5e-05
8950000	-12.73	-12.14	14965	0.01	5e-05
8960000	-13.11	-12.14	14979	0.01	5e-05
8970000	-13.07	-12.14	14990	0.01	5e-05
8980000	-12.87	-12.14	15003	0.01	5e-05
8990000	-13.02	-12.14	15016	0.01	5e-05
9000000	-12.99	-12.14	15028	0.01	5e-05
9010000	-12.88	-12.14	15042	0.01	5e-05
9020000	-12.73	-12.14	15053	0.01	5e-05
9030000	-12.57	-12.14	15064	0.01	5e-05
9040000	-12.51	-12.14	15077	0.01	5e-05
9050000	-12.6	-12.14	15089	0.01	5e-05
9060000	-12.44	-12.14	15100	0.01	5e-05
9070000	-12.41	-12.14	15112	0.01	5e-05
9080000	-12.37	-12.14	15124	0.01	5e-05
9090000	-12.49	-12.14	15136	0.01	5e-05
9100000	-12.6	-12.14	15149	0.01	5e-05
9110000	-12.83	-12.14	15162	0.01	5e-05
9120000	-12.91	-12.14	15176	0.01	5e-05
9130000	-13.06	-12.14	15189	0.01	5e-05
9140000	-13.09	-12.14	15203	0.01	5e-05
9150000	-13.25	-12.14	15216	0.01	5e-05
9160000	-13.3	-12.14	15229	0.01	5e-05
9170000	-13.2	-12.14	15242	0.01	5e-05
9180000	-13.29	-12.14	15256	0.01	5e-05
9190000	-13.17	-12.14	15267	0.01	5e-05
9200000	-13.15	-12.14	15281	0.01	5e-05
9210000	-13.1	-12.14	15294	0.01	5e-05
9220000	-12.83	-12.14	15306	0.01	5e-05
9230000	-12.88	-12.14	15319	0.01	5e-05
9240000	-12.87	-12.14	15332	0.01	5e-05
9250000	-12.98	-12.14	15345	0.01	5e-05
9260000	-12.91	-12.14	15357	0.01	5e-05
9270000	-13.12	-12.14	15371	0.01	5e-05
9280000	-12.95	-12.14	15383	0.01	5e-05
9290000	-12.83	-12.14	15395	0.01	5e-05
9300000	-13.05	-12.14	15408	0.01	5e-05
9310000	-13.0	-12.14	15420	0.01	5e-05
9320000	-12.98	-12.14	15432	0.01	5e-05
9330000	-12.99	-12.14	15445	0.01	5e-05
9340000	-12.9	-12.14	15457	0.01	5e-05
9350000	-12.79	-12.14	15470	0.01	5e-05
9360000	-12.79	-12.14	15482	0.01	5e-05
9370000	-12.85	-12.14	15495	0.01	5e-05
9380000	-12.64	-12.14	15508	0.01	5e-05
9390000	-12.57	-12.14	15521	0.01	5e-05
9400000	-12.68	-12.14	15534	0.01	5e-05
9410000	-12.64	-12.14	15546	0.01	5e-05
9420000	-12.83	-12.14	15559	0.01	5e-05
9430000	-12.75	-12.14	15572	0.01	5e-05
9440000	-12.81	-12.14	15584	0.01	5e-05
9450000	-12.69	-12.14	15595	0.01	5e-05
9460000	-12.91	-12.14	15608	0.01	5e-05
9470000	-12.72	-12.14	15620	0.01	5e-05
9480000	-12.69	-12.14	15632	0.01	5e-05
9490000	-12.65	-12.14	15646	0.01	5e-05
9500000	-12.42	-12.14	15658	0.01	5e-05
9510000	-12.54	-12.14	15672	0.01	5e-05
9520000	-12.47	-12.14	15684	0.01	5e-05
9530000	-12.46	-12.14	15696	0.01	5e-05
9540000	-12.63	-12.14	15710	0.01	5e-05
9550000	-12.72	-12.14	15722	0.01	5e-05
9560000	-12.96	-12.14	15735	0.01	5e-05
9570000	-12.65	-12.14	15747	0.01	5e-05
9580000	-12.63	-12.14	15759	0.01	5e-05
9590000	-12.66	-12.14	15771	0.01	5e-05
9600000	-12.8	-12.14	15784	0.01	5e-05
9610000	-12.83	-12.14	15797	0.01	5e-05
9620000	-12.69	-12.14	15810	0.01	5e-05
9630000	-12.54	-12.14	15822	0.01	5e-05
9640000	-12.47	-12.14	15834	0.01	5e-05
9650000	-12.7	-12.14	15847	0.01	5e-05
9660000	-12.66	-12.14	15859	0.01	5e-05
9670000	-12.44	-12.14	15872	0.01	5e-05
9680000	-12.27	-12.1	15884	0.01	5e-05
9690000	-12.45	-12.1	15897	0.01	5e-05
9700000	-12.26	-12.1	15910	0.01	5e-05
