Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
4466.021923065186	86	118.21873	19.278605	156.49254	33.215137	151.0	0.0	30049	2614263
4513.240500211716	87	126.19607	19.198713	169.7915	-9.208139	151.0	0.0	30049	2644312
4560.619663715363	88	142.47136	17.340324	183.81213	59.106186	151.0	0.0	30049	2674361
4608.280095100403	89	148.22299	18.388506	186.49176	62.69137	151.0	0.0	30049	2704410
4676.3029255867	90	151.63904	16.141077	183.9364	91.04094	151.0	0.0	30049	2734459
4722.928624153137	91	143.44653	20.675444	194.83853	23.439074	151.0	0.0	30049	2764508
4770.080222129822	92	137.27306	18.791832	175.26227	43.968575	151.0	0.0	30049	2794557
4817.392179965973	93	138.03839	17.252386	171.48178	64.14403	151.0	0.0	30049	2824606
4865.303642034531	94	137.2672	16.61476	191.0748	66.57662	151.0	0.0	30049	2854655
4929.085570573807	95	140.72829	16.41875	177.27771	64.42123	151.0	0.0	30049	2884704
4975.8975377082825	96	143.93431	13.833051	176.62738	97.64276	151.0	0.0	30049	2914753
5022.8502333164215	97	141.70302	18.947311	181.13782	53.951157	151.0	0.0	30049	2944802
5068.861296415329	98	147.9878	15.1647	180.15039	94.38412	151.0	0.0	30049	2974851
5105.357844829559	99	146.72281	18.233068	183.63525	83.60445	151.0	0.0	30049	3004900
