Iteration	mean_reward_(100_episodes)	best_mean_reward	episodes	exploration	learning_rate
1850000	-18.26	-17.88	4012	0.080875	8.9375e-05
1860000	-18.16	-17.88	4028	0.08065	8.925e-05
1870000	-18.25	-17.88	4046	0.080425	8.912500000000001e-05
1880000	-18.03	-17.88	4060	0.08020000000000001	8.900000000000001e-05
1890000	-17.91	-17.88	4076	0.079975	8.8875e-05
1900000	-17.82	-17.82	4092	0.07975	8.875e-05
1910000	-17.67	-17.57	4108	0.079525	8.8625e-05
1920000	-17.73	-17.57	4125	0.07930000000000001	8.850000000000001e-05
1930000	-17.66	-17.57	4141	0.079075	8.837500000000001e-05
1940000	-17.73	-17.57	4157	0.07885	8.825e-05
1950000	-17.79	-17.57	4172	0.078625	8.8125e-05
1960000	-17.76	-17.57	4189	0.0784	8.8e-05
1970000	-17.92	-17.57	4206	0.07817500000000001	8.787500000000001e-05
1980000	-17.78	-17.57	4222	0.07795	8.775e-05
1990000	-17.79	-17.57	4239	0.077725	8.7625e-05
2000000	-17.71	-17.57	4254	0.0775	8.75e-05
2010000	-17.83	-17.57	4269	0.07727500000000001	8.737500000000001e-05
2020000	-17.74	-17.57	4284	0.07705000000000001	8.725e-05
2030000	-17.6	-17.57	4300	0.076825	8.7125e-05
2040000	-17.68	-17.57	4317	0.0766	8.7e-05
2050000	-17.64	-17.57	4334	0.076375	8.687500000000001e-05
2060000	-17.69	-17.55	4351	0.07615	8.675000000000001e-05
2070000	-17.72	-17.55	4370	0.075925	8.6625e-05
2080000	-17.74	-17.55	4389	0.0757	8.65e-05
2090000	-17.8	-17.55	4408	0.075475	8.6375e-05
2100000	-17.89	-17.55	4427	0.07525	8.625000000000001e-05
2110000	-17.87	-17.55	4445	0.07502500000000001	8.6125e-05
2120000	-17.58	-17.55	4462	0.0748	8.6e-05
2130000	-17.8	-17.55	4482	0.074575	8.5875e-05
2140000	-17.6	-17.55	4499	0.07435	8.575000000000001e-05
2150000	-17.48	-17.48	4515	0.074125	8.562500000000001e-05
2160000	-17.35	-17.35	4531	0.07390000000000001	8.55e-05
2170000	-17.26	-17.22	4548	0.073675	8.5375e-05
2180000	-17.29	-17.22	4564	0.07345	8.525000000000001e-05
2190000	-17.22	-17.13	4581	0.073225	8.512500000000001e-05
2200000	-17.32	-17.13	4598	0.07300000000000001	8.5e-05
2210000	-17.48	-17.13	4615	0.072775	8.4875e-05
2220000	-17.47	-17.13	4630	0.07255	8.475e-05
2230000	-17.47	-17.13	4646	0.072325	8.462500000000001e-05
2240000	-17.41	-17.13	4661	0.0721	8.450000000000001e-05
2250000	-17.41	-17.13	4678	0.071875	8.4375e-05
2260000	-17.33	-17.13	4695	0.07165	8.425e-05
2270000	-17.4	-17.13	4714	0.071425	8.4125e-05
2280000	-17.54	-17.13	4732	0.0712	8.400000000000001e-05
2290000	-17.68	-17.13	4749	0.070975	8.3875e-05
2300000	-17.52	-17.13	4766	0.07075000000000001	8.375e-05
2310000	-17.58	-17.13	4785	0.070525	8.3625e-05
2320000	-17.48	-17.13	4804	0.0703	8.35e-05
2330000	-17.43	-17.13	4822	0.070075	8.337500000000001e-05
2340000	-17.33	-17.13	4841	0.06985	8.325e-05
2350000	-17.44	-17.13	4859	0.06962499999999999	8.3125e-05
2360000	-17.53	-17.13	4878	0.0694	8.3e-05
2370000	-17.26	-17.13	4895	0.069175	8.2875e-05
2380000	-17.49	-17.13	4913	0.06895000000000001	8.275e-05
2390000	-17.53	-17.13	4931	0.06872500000000001	8.2625e-05
2400000	-17.52	-17.13	4947	0.0685	8.25e-05
2410000	-17.55	-17.13	4964	0.068275	8.237500000000001e-05
2420000	-17.55	-17.13	4982	0.06805	8.225000000000001e-05
2430000	-17.56	-17.13	4999	0.067825	8.2125e-05
2440000	-17.44	-17.13	5017	0.0676	8.2e-05
2450000	-17.15	-17.13	5033	0.067375	8.1875e-05
2460000	-17.15	-17.13	5049	0.06715	8.175000000000001e-05
2470000	-17.2	-17.12	5066	0.06692500000000001	8.1625e-05
2480000	-16.9	-16.9	5082	0.06670000000000001	8.15e-05
2490000	-16.95	-16.89	5098	0.066475	8.1375e-05
2500000	-16.78	-16.78	5114	0.06625	8.125e-05
